web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-sneakers,subcategory-sneakers-href,product-sneakers-link,product-sneakers-link-href,product_sneakers_name,product_sneakers_price,product_sneakers_description,product_sneakers_image-src,product_sneakers_style,,,
1720489301-29,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide GraniteLowest AskCA$115,https://stockx.com/adidas-yeezy-slide-granite,adidas Yeezy SlideGranite,115.00,"The adidas Yeezy Slide redefines cozy footwear, this time in the fresh Granite colorway. Released on August 25, 2023, the Yeezy slide continues to prove that less truly is more. Drawing inspiration from modern design the Yeezy Slide's aesthetic is top-tier.
​​
​Molded with a smooth, soft-to-touch finish, the sculpted look elevates every casual outfit. Ditching the conventional, this slide is made from slick, EVA and rubber, creating a one-piece design that graces the entire silhouette. The neutral granite hue is minimalistic perfection, blending effortlessly with every style and season.​
​​
​Highlighting the contoured footbed for that ultra-comfort feeling, it's all about slipping into luxury and making a statement. Whether it's beach days or city strolls, elevate the vibe with these slides. The adidas Yeezy Slide in Granite made its mark on August 25, 2023, with an attainable retail price of $70.",https://images.stockx.com/360/adidas-Yeezy-Slide-Granite/Images/adidas-Yeezy-Slide-Granite/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1692199486&h=384&q=60,ID4132,,,
1720489304-30,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide AzureLowest AskCA$119,https://stockx.com/adidas-yeezy-slide-azure,adidas Yeezy SlideAzure,119.00,"The Yeezy Slide in Azure hit the scene on May 31, 2023. Born from the innovative partnership of adidas and Yeezy, reshaping the way we see casual footwear. These slides have it all - style, comfort, and a nod to the bold.




Adorned in a vibrant Azure hue, they are a celebration of color and a symbol of fearless style. The sleek EVA foam design offers more than just a unique aesthetic. It provides comfort that complements your daily hustle or chill out sessions equally. It's more than a slide. It's a statement. It's an ethos that embraces individuality and blurs the line between loungewear and streetwear.




With the adidas Yeezy Slide Azure, released at a retail price of $70, stepping into style has never been this effortless.",https://images.stockx.com/360/adidas-Yeezy-Slide-Azure/Images/adidas-Yeezy-Slide-Azure/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1670430119&h=384&q=60,ID4133,,,
1720489306-31,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide Bone (2022/2023 Restock)Lowest AskCA$209,https://stockx.com/adidas-yeezy-slide-bone-2022,adidas Yeezy SlideBone (2022/2023 Restock),209.00,"DISCLAIMER: US and UK sizing is the same and does not require any conversion.

The adidas Yeezy Slide Bone (Restock Pair) features a slightly different composition than the original adidas Yeezy Slide Bone that debuted in the fall of 2019. Instead of a smooth EVA foam construction, it has a pebbled, more textural touch. At the base, a grooved sole and cushioned footbed completes the design.




The adidas Yeezy Slide Bone (Restock Pair) released in May of 2022 and retailed for $60.




To shop the original adidas Yeezy Slide Bone, click here.",https://images.stockx.com/360/adidas-Yeezy-Slide-Bone-2022/Images/adidas-Yeezy-Slide-Bone-2022/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1660144762&h=384&q=60,FZ5897,,,
1720489309-32,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Foam RNR MX GraniteLowest AskCA$106,https://stockx.com/adidas-yeezy-foam-rnr-mx-granite,adidas Yeezy Foam RNRMX Granite,106.00,"All of the different slides and slip-ons that Kanye West has created as part of his partnership with adidas feature outside-the-box designs. The adidas Yeezy Foam RNR MX Granite is one of the most creative options that Kanye came up with during the adidas x Yeezy collaboration.




This slip-on shoe features a single piece of EVA foam that has been carefully crafted to be both aesthetically pleasing and breathable for functionality. It includes a number of sculpted lines that give it an unorthodox appearance, while also delivering as much airflow as possible when the slip-on is worn. It's designed for maximum comfort, too, thanks to its textured footbed and contoured heel that help keep feet in place.



 
But according to our experts, the best part about this slip-on might just be its grey ""MX Granite"" colorway that has a camo-like feel to it. It adds one more cool touch to a modern take on the classic slip-on design. The adidas Yeezy Foam RNR MX Granite was released on March 15, 2024, for a retail price of $90.",https://images.stockx.com/360/adidas-Yeezy-Foam-RNR-MX-Granite/Images/adidas-Yeezy-Foam-RNR-MX-Granite/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1710861392&h=384&q=60,IE4931,,,
1720489312-33,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Boost 350 V2 Onyx (2022/2023)Lowest AskCA$267,https://stockx.com/adidas-yeezy-boost-350-v2-onyx,adidas Yeezy Boost 350 V2Onyx (2022/2023),267.00,"With a triple black Primeknit upper, the adidas Yeezy 350 V2 Onyx takes it back to the basics, using its muted palette to emphasize the intricacies of its construction. A sheer mesh side stripe and canvas heel loop offer a subtle contrast in texture. At the base, a matching signature Boost sole provides comfort and support.




The adidas Yeezy 350 V2 Onyx released in the Spring of 2022 and retailed for $220.",https://images.stockx.com/360/adidas-Yeezy-Boost-350-V2-Onyx/Images/adidas-Yeezy-Boost-350-V2-Onyx/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1656426794&h=384&q=60,HQ4540,,,
1720489314-34,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide Slate MarineLowest AskCA$110,https://stockx.com/adidas-yeezy-slide-slate-marine,adidas Yeezy SlideSlate Marine,110.00,"The adidas Yeezy Slide in Slate Marine showcases an unprecedented combination of style and comfort. The slate marine colorway released on August 11, 2023. A deviation from the norm, this slide presents a sculpted yet sleek design, dominated by a bold, Slate Marine hue.




This slide comes dressed in a captivating Slate Marine color scheme. The minimalistic approach  creates a modern silhouette that's both trendy and comfortable. The slides feature a characteristic adidas marking on the footbed, as well as the Yeezy imprint subtly incorporated, adding a splash of exclusivity to your step.




What we love about the Yeezy Slide design is the cloud-like cushioning that effortlessly molds to your foot, offering an unparalleled comfort experience. This cool slide effortlessly blends comfort with chic aesthetics. The adidas Yeezy Slide in Slate Marine was launched on August 11, 2023, retailing at a cool $70.",https://images.stockx.com/360/adidas-Yeezy-Slide-Slate-Marine/Images/adidas-Yeezy-Slide-Slate-Marine/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1691072316&h=384&q=60,ID2349,,,
1720489317-35,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide SaltLowest AskCA$111,https://stockx.com/adidas-yeezy-slide-salt,adidas Yeezy SlideSalt,111.00,"Enter the realm of sleek minimalism with the adidas Yeezy Slide Salt, a silhouette that redefines casual footwear. Embracing a monochromatic salt hue, this slide is a testament to the idea that true sophistication lies in simplicity. Designed with a smooth, seamless construction, the Yeezy Slide Salt offers an uncluttered, organic aesthetic that's as tranquil as its namesake.

The Yeezy Slide in Salt is crafted from a unique foam compound that blends lightweight comfort with durability, these slides are tailored for the trendsetters who seek to merge their laid-back lifestyles with high-fashion sensibilities. The soft, cushioned footbed conforms to your foot, making every step feel like a cloud—a testament to adidas and Yeezy's pursuit of innovation in comfort and design.

Having graced the market on March 15, 2024, and with a price tag of $70, the adidas Yeezy Slide Salt swiftly became the go-to choice for those who covet a fusion of luxe and leisure. Its release is celebrated as the moment when adidas and Yeezy once again elevated the everyday to the extraordinary. For the aficionados of minimalist chic, the adidas Yeezy Slide Salt has set a new benchmark in effortless style.",https://images.stockx.com/360/adidas-Yeezy-Slide-Salt/Images/adidas-Yeezy-Slide-Salt/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1710948185&h=384&q=60,ID5480,,,
1720489319-36,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Foam RNR Onyx (2022/2024)Lowest AskCA$127,https://stockx.com/adidas-yeezy-foam-rnnr-onyx,adidas Yeezy Foam RNROnyx (2022/2024),127.00,"The adidas Yeezy Foam RNR Onyx arrives with an Onyx, oval-cut foam construction made of part EVA and algae. At the base, a cushioned footbed offers comfort and support, while a sculptural sole with deep treads provides traction.




The adidas Yeezy Foam RNR Onyx released in June of 2022 and retailed for $80 and in March of 2024 and retailed for $90.",https://images.stockx.com/360/adidas-Yeezy-Foam-RNNR-Onyx/Images/adidas-Yeezy-Foam-RNNR-Onyx/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1654263493&h=384&q=60,HP8739,,,
1720489322-37,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide Dark OnyxLowest AskCA$122,https://stockx.com/adidas-yeezy-slide-dark-onyx,adidas Yeezy SlideDark Onyx,122.00,"Step into unparalleled comfort and minimalist style with the adidas Yeezy Slide Dark Onyx. This sleek, monochromatic slide is the epitome of understated luxury, featuring a uniform dark onyx colorway that pairs effortlessly with any casual outfit. The Yeezy Slide's design focuses on simplicity and functionality, offering a sophisticated take on casual footwear.

Crafted for those who value both style and comfort, the adidas Yeezy Slide Dark Onyx is built with a plush material that molds to the shape of your foot, ensuring all-day comfort. Its minimalist aesthetic is complemented by the slide's practicality, making it the perfect choice for a relaxed day out or a cozy evening at home. The adidas Yeezy Slide has quickly become a staple in the wardrobe of the fashion-forward, thanks to its versatile design and unparalleled comfort.

Since its release on March 7, 2024, with a retail price of $70, the adidas Yeezy Slide Dark Onyx has established itself as a must-have for sneaker enthusiasts and style mavens alike. Its release has been met with enthusiasm, solidifying its status as a timeless piece of casual footwear. If you're seeking a blend of simplicity, comfort, and style, the adidas Yeezy Slide Dark Onyx is a choice that delivers on all fronts.",https://images.stockx.com/360/adidas-Yeezy-Slide-Dark-Onyx/Images/adidas-Yeezy-Slide-Dark-Onyx/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1710343346&h=384&q=60,ID5103,,,
1720489324-38,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide Onyx (2022/2023)Lowest AskCA$119,https://stockx.com/adidas-yeezy-slide-black-onyx,adidas Yeezy SlideOnyx (2022/2023),119.00,"First revealed in February 2022 at the Donda 2 listening event in Miami, the adidas Yeezy Slide Onyx features an all-black foam construction with a soft footbed for comfort. At the base, a grooved outsole adds stability and responsiveness.




The adidas Yeezy Slide Onyx released in March of 2022 and retailed for $60.",https://images.stockx.com/360/adidas-Yeezy-Slide-Black/Images/adidas-Yeezy-Slide-Black/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1646687558&h=384&q=60,HQ6448,,,
1720489327-39,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Yeezy,https://stockx.com/yeezy,adidas Yeezy Slide Slate Grey (2022/2024)Lowest AskCA$122,https://stockx.com/adidas-yeezy-slide-slate-grey,adidas Yeezy SlideSlate Grey (2022/2024),122.00,"The adidas Yeezy Slide Slate Grey is a collaboration between adidas and Kanye West.
​
​The Slide Slate Grey adidas Yeezy comes in a slate grey color palette. The shoe features an upper constructed from a single piece of molded EVA foam, offering a lightweight and durable design. The slide's design features strategic cutouts and a breathable lining. The slide's outsole features a textured pattern that provides traction and stability. The Yeezy Slide features an effortless slip-on design for easy wear and removal.
​
​What we love about the adidas Yeezy Slide Slate Grey is its minimalist and sleek design. The slide is crafted with a one-piece construction, featuring a soft and comfortable foam compound for the upper, while the Slate Grey colorway adds a versatile and understated aesthetic. The adidas Yeezy Slide Slate Grey was released in 2023, and sold for a retail price of $70.",https://images.stockx.com/360/adidas-Yeezy-Slide-Slate-Grey/Images/adidas-Yeezy-Slide-Slate-Grey/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1673940531&h=384&q=60,ID2350,,,
1720489332-40,https://stockx.com/collectibles,Designer,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Ja 1 MismatchedLowest AskCA$157,https://stockx.com/nike-ja-1-mismatched,Nike Ja 1Mismatched,157.00,"The Nike Ja 1 Mismatched is a unique pair of sneakers designed by Ja Morant, with color schemes that mirror each other instead of matching each other.




This version of the Nike Ja 1 features a breathable mesh upper overlaid by support panels around the forefoot at the bottom of the laces, and by an overlay running across the entire bottom of the shoe. The Nike Swoosh adorns the midsoles in a textured silver material, while the heel collar is silver with the number ""12"" embroidered onto it in shiny silver thread. The tongue contains Ja’s logo. One of the shoes comes in a Bright Mandarin orange color with Ja Morant’s signature in Vapor Green on the heel, while the other shoe comes in Vapor Green with his signature in Bright Mandarin on the heel.




The standout feature of these shoes is their namesake – the mismatching of colors. The bright colors complement each other. The Nike Ja 1 Mismatched was released on April 19, 2024, for a retail price of $120.",https://images.stockx.com/360/Nike-Ja-1-Mismatched/Images/Nike-Ja-1-Mismatched/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1714072889&h=384&q=60,FQ4796-800/FV1288-800,,,
1720489335-41,https://stockx.com/collectibles,Designer,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Dunk Low UNC (2021/2024) (GS)Lowest AskCA$108,https://stockx.com/nike-dunk-low-unc-2021-gs,Nike Dunk LowUNC (2021/2024) (GS),108.00,"Dressed in all leather in a classic two-tone color block, this Nike Dunk Low UNC 2021 with Grade School sizing (GS) is available in Grade School size. The upper on the Nike Dunk Low UNC 2021 (GS) is crafted from smooth white leather, with perforations on the toe box to increase airflow around the foot. The shoe's white base is contrasted by University Blue overlays; University Blue is also the color used on the Swoosh, heel, and heel tag, where the Nike brand name is embroidered in white. ""Nike"" also appears in University Blue on the lightly padded tongue. The sneaker is completed by a white rubber midsole undergirded by a University Blue outsole. 




The Nike Dunk Low UNC 2021 (GS) was released in June, 2021, at a retail price of $85.",https://images.stockx.com/360/Nike-Dunk-Low-UNC-2021-GS/Images/Nike-Dunk-Low-UNC-2021-GS/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635339630&h=384&q=60,CW1590-103,,,
